0		1426		
0		1442		
0		1424		
0		1327		
0		1330		
0		1334		
0		1444		
0		1501		
0		1491		
0		1488		
0		1269		
0		1268		
0		1261		
0		1259		
0		1260		
0		1346		
0		1283		
0		1273		
0		1270		
0		1370		
0		1374		
0		1397		
0		1401		
0		1470		
0		1452		
0		1446		
0		1224		
0		1222		
0		1210		
0		1206		
0		1207		
0		1307		
0		829		
0		827		
0		815		
0		811		
0		812		
0		875		
0		879		
0		893		
0		897		
0		898		
0		903		
0		925		
0		929		
0		927		
0		917		
0		915		
0		1683		
0		1669		
0		1665		
0		115		
0		114		
0		116		
0		123		
0		124		
0		1781		
0		1764		
0		1760		
0		1608		
0		1602		
0		1578		
0		1568		
0		1565		
0		1706		
0		1698		
0		1741		
0		1747		
0		1771		
0		69		
0		67		
0		55		
0		51		
0		52		
0		1696		
0		122		
0		104		
0		102		
0		101		
0		99		
0		88		
0		85		
0		112		
0		91		
0		87		
0		84		
0		1716		
0		1718		
0		1725		
0		402		
0		396		
0		363		
0		353		
0		350		
0		1802		
0		1804		
0		1814		
0		401		
0		405		
0		417		
0		419		
0		415		
0		387		
0		382		
0		381		
0		377		
0		358		
0		351		
0		31		
0		27		
0		8		
0		1		
0		0		
0		1734		
0		1735		
0		1739		
0		1634		
0		1637		
0		1641		
0		1656		
0		1659		
0		1792		
0		1795		
0		1809		
